,0,text,polarity,subjectivity,sentiment,neg,neu,pos,compound,text_len,text_word_count,punct,tokenized,nonstop,stemmed
2988,RT @blsanthosh: #COVAXIN vaccine approved for children aged 2 - 18 ... Another milestone in handling #COVID19 ... Well done scientists .,covaxin vaccine approved for children aged 2   18     another milestone in handling  covid19     well done scientists,-0.1,0.4,positive,0,0.726,0.274,0.5994,121,16,covaxin vaccine approved for children aged         another milestone in handling  covid     well done scientists,"['', 'covaxin', 'vaccine', 'approved', 'for', 'children', 'aged', 'another', 'milestone', 'in', 'handling', 'covid', 'well', 'done', 'scientists', '']","['', 'covaxin', 'vaccine', 'approved', 'children', 'aged', 'another', 'milestone', 'handling', 'covid', 'well', 'done', 'scientists', '']","['', 'covaxin', 'vaccin', 'approv', 'children', 'age', 'anoth', 'mileston', 'handl', 'covid', 'well', 'done', 'scientist', '']"
2989,RT @shefali_bagga: #Covaxin gets approval for kids aged 2-18 years,covaxin gets approval for kids aged 2 18 years,-0.1,0.4,positive,0,0.693,0.307,0.4767,48,9,covaxin gets approval for kids aged   years,"['', 'covaxin', 'gets', 'approval', 'for', 'kids', 'aged', 'years']","['', 'covaxin', 'gets', 'approval', 'kids', 'aged', 'years']","['', 'covaxin', 'get', 'approv', 'kid', 'age', 'year']"
2990,"RT @Sunil_Deodhar: Congratulations to our Scientific Community As Bharat’s 🇮🇳 #COVAXIN gets approval for children aged 02-18 Years.💐💪

Proo…",congratulations to our scientific community as bharat s     covaxin gets approval for children aged 02 18 years     proo,-0.1,0.4,positive,0,0.682,0.318,0.7906,122,18,congratulations to our scientific community as bharat s     covaxin gets approval for children aged   years     proo,"['', 'congratulations', 'to', 'our', 'scientific', 'community', 'as', 'bharat', 's', 'covaxin', 'gets', 'approval', 'for', 'children', 'aged', 'years', 'proo', '']","['', 'congratulations', 'scientific', 'community', 'bharat', 'covaxin', 'gets', 'approval', 'children', 'aged', 'years', 'proo', '']","['', 'congratul', 'scientif', 'commun', 'bharat', 'covaxin', 'get', 'approv', 'children', 'age', 'year', 'proo', '']"
2991,"RT @Saru_Maini: The Subject Expert Committee (SEC) approves paediatric #Covaxin for children between 2-18.

Congratulations India🇮🇳 https:/…",the subject expert committee  sec  approves paediatric  covaxin for children between 2 18   congratulations india   https,-0.133333333,0.466666667,positive,0,0.663,0.337,0.765,125,16,the subject expert committee  sec  approves paediatric  covaxin for children between     congratulations india   https,"['', 'the', 'subject', 'expert', 'committee', 'sec', 'approves', 'paediatric', 'covaxin', 'for', 'children', 'between', 'congratulations', 'india', 'https', '']","['', 'subject', 'expert', 'committee', 'sec', 'approves', 'paediatric', 'covaxin', 'children', 'congratulations', 'india', 'https', '']","['', 'subject', 'expert', 'committe', 'sec', 'approv', 'paediatr', 'covaxin', 'children', 'congratul', 'india', 'http', '']"
2992,"RT @PCMohanMP: The Subject Expert Committee (SEC) approves paediatric #Covaxin for children between 2-18.

The paediatric Covaxin will use…",the subject expert committee  sec  approves paediatric  covaxin for children between 2 18   the paediatric covaxin will use,-0.133333333,0.466666667,positive,0,0.856,0.144,0.4019,125,18,the subject expert committee  sec  approves paediatric  covaxin for children between     the paediatric covaxin will use,"['', 'the', 'subject', 'expert', 'committee', 'sec', 'approves', 'paediatric', 'covaxin', 'for', 'children', 'between', 'the', 'paediatric', 'covaxin', 'will', 'use', '']","['', 'subject', 'expert', 'committee', 'sec', 'approves', 'paediatric', 'covaxin', 'children', 'paediatric', 'covaxin', 'use', '']","['', 'subject', 'expert', 'committe', 'sec', 'approv', 'paediatr', 'covaxin', 'children', 'paediatr', 'covaxin', 'use', '']"
2993,"RT @SharmaKhemchand: Congratulations India!

Bharat’s 🇮🇳 #COVAXIN gets approval for children aged 02-18 Years.💐💪

Modi Govt cares for all a…",congratulations india   bharat s     covaxin gets approval for children aged 02 18 years     modi govt cares for all a,-0.1,0.4,positive,0,0.583,0.417,0.875,120,19,congratulations india   bharat s     covaxin gets approval for children aged   years     modi govt cares for all a,"['', 'congratulations', 'india', 'bharat', 's', 'covaxin', 'gets', 'approval', 'for', 'children', 'aged', 'years', 'modi', 'govt', 'cares', 'for', 'all', 'a', '']","['', 'congratulations', 'india', 'bharat', 'covaxin', 'gets', 'approval', 'children', 'aged', 'years', 'modi', 'govt', 'cares', '']","['', 'congratul', 'india', 'bharat', 'covaxin', 'get', 'approv', 'children', 'age', 'year', 'modi', 'govt', 'care', '']"
2994,"RT @SharmaKhemchand: Congratulations India!

Bharat’s 🇮🇳 #COVAXIN gets approval for children aged 02-18 Years.💐💪

Modi Govt cares for all a…",congratulations india   bharat s     covaxin gets approval for children aged 02 18 years     modi govt cares for all a,-0.1,0.4,positive,0,0.583,0.417,0.875,120,19,congratulations india   bharat s     covaxin gets approval for children aged   years     modi govt cares for all a,"['', 'congratulations', 'india', 'bharat', 's', 'covaxin', 'gets', 'approval', 'for', 'children', 'aged', 'years', 'modi', 'govt', 'cares', 'for', 'all', 'a', '']","['', 'congratulations', 'india', 'bharat', 'covaxin', 'gets', 'approval', 'children', 'aged', 'years', 'modi', 'govt', 'cares', '']","['', 'congratul', 'india', 'bharat', 'covaxin', 'get', 'approv', 'children', 'age', 'year', 'modi', 'govt', 'care', '']"
2995,RT @sumanthraman: No other Covid vaccine is approved for Chidren below 12 in any part of the developed world. Pfizer and Moderna likely to…,no other covid vaccine is approved for chidren below 12 in any part of the developed world  pfizer and moderna likely to,0.054166667,0.558333333,positive,0.088,0.8,0.112,0.1531,122,22,no other covid vaccine is approved for chidren below  in any part of the developed world  pfizer and moderna likely to,"['', 'no', 'other', 'covid', 'vaccine', 'is', 'approved', 'for', 'chidren', 'below', 'in', 'any', 'part', 'of', 'the', 'developed', 'world', 'pfizer', 'and', 'moderna', 'likely', 'to', '']","['', 'covid', 'vaccine', 'approved', 'chidren', 'part', 'developed', 'world', 'pfizer', 'moderna', 'likely', '']","['', 'covid', 'vaccin', 'approv', 'chidren', 'part', 'develop', 'world', 'pfizer', 'moderna', 'like', '']"
2996,"RT @SharmaKhemchand: Congratulations India!

Bharat’s 🇮🇳 #COVAXIN gets approval for children aged 02-18 Years.💐💪

Modi Govt cares for all a…",congratulations india   bharat s     covaxin gets approval for children aged 02 18 years     modi govt cares for all a,-0.1,0.4,positive,0,0.583,0.417,0.875,120,19,congratulations india   bharat s     covaxin gets approval for children aged   years     modi govt cares for all a,"['', 'congratulations', 'india', 'bharat', 's', 'covaxin', 'gets', 'approval', 'for', 'children', 'aged', 'years', 'modi', 'govt', 'cares', 'for', 'all', 'a', '']","['', 'congratulations', 'india', 'bharat', 'covaxin', 'gets', 'approval', 'children', 'aged', 'years', 'modi', 'govt', 'cares', '']","['', 'congratul', 'india', 'bharat', 'covaxin', 'get', 'approv', 'children', 'age', 'year', 'modi', 'govt', 'care', '']"
2997,RT @blsanthosh: #COVAXIN vaccine approved for children aged 2 - 18 ... Another milestone in handling #COVID19 ... Well done scientists .,covaxin vaccine approved for children aged 2   18     another milestone in handling  covid19     well done scientists,-0.1,0.4,positive,0,0.726,0.274,0.5994,121,16,covaxin vaccine approved for children aged         another milestone in handling  covid     well done scientists,"['', 'covaxin', 'vaccine', 'approved', 'for', 'children', 'aged', 'another', 'milestone', 'in', 'handling', 'covid', 'well', 'done', 'scientists', '']","['', 'covaxin', 'vaccine', 'approved', 'children', 'aged', 'another', 'milestone', 'handling', 'covid', 'well', 'done', 'scientists', '']","['', 'covaxin', 'vaccin', 'approv', 'children', 'age', 'anoth', 'mileston', 'handl', 'covid', 'well', 'done', 'scientist', '']"
2998,"RT @SharmaKhemchand: Congratulations India!

Bharat’s 🇮🇳 #COVAXIN gets approval for children aged 02-18 Years.💐💪

Modi Govt cares for all a…",congratulations india   bharat s     covaxin gets approval for children aged 02 18 years     modi govt cares for all a,-0.1,0.4,positive,0,0.583,0.417,0.875,120,19,congratulations india   bharat s     covaxin gets approval for children aged   years     modi govt cares for all a,"['', 'congratulations', 'india', 'bharat', 's', 'covaxin', 'gets', 'approval', 'for', 'children', 'aged', 'years', 'modi', 'govt', 'cares', 'for', 'all', 'a', '']","['', 'congratulations', 'india', 'bharat', 'covaxin', 'gets', 'approval', 'children', 'aged', 'years', 'modi', 'govt', 'cares', '']","['', 'congratul', 'india', 'bharat', 'covaxin', 'get', 'approv', 'children', 'age', 'year', 'modi', 'govt', 'care', '']"
2999,"RT @SharmaKhemchand: Congratulations India!

Bharat’s 🇮🇳 #COVAXIN gets approval for children aged 02-18 Years.💐💪

Modi Govt cares for all a…",congratulations india   bharat s     covaxin gets approval for children aged 02 18 years     modi govt cares for all a,-0.1,0.4,positive,0,0.583,0.417,0.875,120,19,congratulations india   bharat s     covaxin gets approval for children aged   years     modi govt cares for all a,"['', 'congratulations', 'india', 'bharat', 's', 'covaxin', 'gets', 'approval', 'for', 'children', 'aged', 'years', 'modi', 'govt', 'cares', 'for', 'all', 'a', '']","['', 'congratulations', 'india', 'bharat', 'covaxin', 'gets', 'approval', 'children', 'aged', 'years', 'modi', 'govt', 'cares', '']","['', 'congratul', 'india', 'bharat', 'covaxin', 'get', 'approv', 'children', 'age', 'year', 'modi', 'govt', 'care', '']"
3000,RT @blsanthosh: #COVAXIN vaccine approved for children aged 2 - 18 ... Another milestone in handling #COVID19 ... Well done scientists .,covaxin vaccine approved for children aged 2   18     another milestone in handling  covid19     well done scientists,-0.1,0.4,positive,0,0.726,0.274,0.5994,121,16,covaxin vaccine approved for children aged         another milestone in handling  covid     well done scientists,"['', 'covaxin', 'vaccine', 'approved', 'for', 'children', 'aged', 'another', 'milestone', 'in', 'handling', 'covid', 'well', 'done', 'scientists', '']","['', 'covaxin', 'vaccine', 'approved', 'children', 'aged', 'another', 'milestone', 'handling', 'covid', 'well', 'done', 'scientists', '']","['', 'covaxin', 'vaccin', 'approv', 'children', 'age', 'anoth', 'mileston', 'handl', 'covid', 'well', 'done', 'scientist', '']"
3001,"RT @Sunil_Deodhar: Congratulations to our Scientific Community As Bharat’s 🇮🇳 #COVAXIN gets approval for children aged 02-18 Years.💐💪

Proo…",congratulations to our scientific community as bharat s     covaxin gets approval for children aged 02 18 years     proo,-0.1,0.4,positive,0,0.682,0.318,0.7906,122,18,congratulations to our scientific community as bharat s     covaxin gets approval for children aged   years     proo,"['', 'congratulations', 'to', 'our', 'scientific', 'community', 'as', 'bharat', 's', 'covaxin', 'gets', 'approval', 'for', 'children', 'aged', 'years', 'proo', '']","['', 'congratulations', 'scientific', 'community', 'bharat', 'covaxin', 'gets', 'approval', 'children', 'aged', 'years', 'proo', '']","['', 'congratul', 'scientif', 'commun', 'bharat', 'covaxin', 'get', 'approv', 'children', 'age', 'year', 'proo', '']"
3002,"RT @BjpBiplab: The Subject Expert Committee (SEC) approves #Covaxin for children aged between 2-18.

Congratulations to all the doctors and…",the subject expert committee  sec  approves  covaxin for children aged between 2 18   congratulations to all the doctors and,-0.122222222,0.444444444,positive,0,0.708,0.292,0.765,126,19,the subject expert committee  sec  approves  covaxin for children aged between     congratulations to all the doctors and,"['', 'the', 'subject', 'expert', 'committee', 'sec', 'approves', 'covaxin', 'for', 'children', 'aged', 'between', 'congratulations', 'to', 'all', 'the', 'doctors', 'and', '']","['', 'subject', 'expert', 'committee', 'sec', 'approves', 'covaxin', 'children', 'aged', 'congratulations', 'doctors', '']","['', 'subject', 'expert', 'committe', 'sec', 'approv', 'covaxin', 'children', 'age', 'congratul', 'doctor', '']"
3003,RT @blsanthosh: #COVAXIN vaccine approved for children aged 2 - 18 ... Another milestone in handling #COVID19 ... Well done scientists .,covaxin vaccine approved for children aged 2   18     another milestone in handling  covid19     well done scientists,-0.1,0.4,positive,0,0.726,0.274,0.5994,121,16,covaxin vaccine approved for children aged         another milestone in handling  covid     well done scientists,"['', 'covaxin', 'vaccine', 'approved', 'for', 'children', 'aged', 'another', 'milestone', 'in', 'handling', 'covid', 'well', 'done', 'scientists', '']","['', 'covaxin', 'vaccine', 'approved', 'children', 'aged', 'another', 'milestone', 'handling', 'covid', 'well', 'done', 'scientists', '']","['', 'covaxin', 'vaccin', 'approv', 'children', 'age', 'anoth', 'mileston', 'handl', 'covid', 'well', 'done', 'scientist', '']"
3004,"RT @SharmaKhemchand: Congratulations India!

Bharat’s 🇮🇳 #COVAXIN gets approval for children aged 02-18 Years.💐💪

Modi Govt cares for all a…",congratulations india   bharat s     covaxin gets approval for children aged 02 18 years     modi govt cares for all a,-0.1,0.4,positive,0,0.583,0.417,0.875,120,19,congratulations india   bharat s     covaxin gets approval for children aged   years     modi govt cares for all a,"['', 'congratulations', 'india', 'bharat', 's', 'covaxin', 'gets', 'approval', 'for', 'children', 'aged', 'years', 'modi', 'govt', 'cares', 'for', 'all', 'a', '']","['', 'congratulations', 'india', 'bharat', 'covaxin', 'gets', 'approval', 'children', 'aged', 'years', 'modi', 'govt', 'cares', '']","['', 'congratul', 'india', 'bharat', 'covaxin', 'get', 'approv', 'children', 'age', 'year', 'modi', 'govt', 'care', '']"
3005,"RT @Sunil_Deodhar: Congratulations to our Scientific Community As Bharat’s 🇮🇳 #COVAXIN gets approval for children aged 02-18 Years.💐💪

Proo…",congratulations to our scientific community as bharat s     covaxin gets approval for children aged 02 18 years     proo,-0.1,0.4,positive,0,0.682,0.318,0.7906,122,18,congratulations to our scientific community as bharat s     covaxin gets approval for children aged   years     proo,"['', 'congratulations', 'to', 'our', 'scientific', 'community', 'as', 'bharat', 's', 'covaxin', 'gets', 'approval', 'for', 'children', 'aged', 'years', 'proo', '']","['', 'congratulations', 'scientific', 'community', 'bharat', 'covaxin', 'gets', 'approval', 'children', 'aged', 'years', 'proo', '']","['', 'congratul', 'scientif', 'commun', 'bharat', 'covaxin', 'get', 'approv', 'children', 'age', 'year', 'proo', '']"
3006,"RT @RiazAhm08522790: #COVID19 | #Covaxin Shot Recommended For CHILDREN In India
 
@COVIDNewsByMIB
#IndiaFightsCorona

@amritabhinder @drhem…",covid19    covaxin shot recommended for children in india      indiafightscorona,0,0,positive,0,0.816,0.184,0.2023,88,9,covid    covaxin shot recommended for children in india      indiafightscorona,"['', 'covid', 'covaxin', 'shot', 'recommended', 'for', 'children', 'in', 'india', 'indiafightscorona', '']","['', 'covid', 'covaxin', 'shot', 'recommended', 'children', 'india', 'indiafightscorona', '']","['', 'covid', 'covaxin', 'shot', 'recommend', 'children', 'india', 'indiafightscorona', '']"
